"bionet_name","species_code","original_source","trait_code","norm_value","best","lower","upper","raw_value","notes"
"Acacia terminalis","3885","Keith 1991","surv1","None",NA,NA,NA,"vegetative_recovery, obligate seeder",NA
"Acacia terminalis","3885","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Acacia terminalis","3885","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Actinotus minor","1095","Keith 1991","surv1","None",NA,NA,NA,"vegetative_recovery, obligate seeder",NA
"Actinotus minor","1095","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Actinotus minor","1095","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Allocasuarina paludosa","2015","Keith 1991","germ1","Canopy",NA,NA,NA,"propagule_storage, canopy",NA
"Allocasuarina paludosa","2015","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Almaleea paludosa","8364","Keith 1991","surv1","None",NA,NA,NA,"vegetative_recovery, obligate seeder",NA
"Almaleea paludosa","8364","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Almaleea paludosa","8364","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Aotus ericoides","2770","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Aotus ericoides","2770","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Aristida warburgii","4774","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Baeckea brevifolia","3986","Keith 1991","surv1","None",NA,NA,NA,"vegetative_recovery, obligate seeder",NA
"Baeckea brevifolia","3986","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Baeckea brevifolia","3986","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Baeckea imbricata","3995","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Baeckea imbricata","3995","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Baeckea linifolia","3997","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Baeckea linifolia","3997","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Banksia ericifolia","5342","Keith 1991","surv1","None",NA,NA,NA,"vegetative_recovery, obligate seeder",NA
"Banksia ericifolia","5342","Keith 1991","germ1","Canopy",NA,NA,NA,"propagule_storage, canopy",NA
"Banksia ericifolia","5342","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Banksia oblongifolia","5345","Keith 1991","germ1","Canopy",NA,NA,NA,"propagule_storage, canopy",NA
"Banksia oblongifolia","5345","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Banksia paludosa","5346","Keith 1991","germ1","Canopy",NA,NA,NA,"propagule_storage, canopy",NA
"Banksia paludosa","5346","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Banksia robur","5347","Keith 1991","germ1","Canopy",NA,NA,NA,"propagule_storage, canopy",NA
"Banksia robur","5347","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Bauera microphylla","7219","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Bauera microphylla","7219","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Blandfordia nobilis","3529","Keith 1991","germ1","Non-canopy",NA,NA,NA,"propagule_storage, no storage",NA
"Blandfordia nobilis","3529","Keith 1991","repr2","Exclusive",NA,NA,NA,"fruit_production, exclusive pulse in first 2-3 postfire reproductive seasons",NA
"Blechnum nudum","8058","Keith 1991","germ1","Non-canopy",NA,NA,NA,"propagule_storage, no storage",NA
"Blechnum nudum","8058","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Boronia parviflora","5749","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Boronia parviflora","5749","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Brunoniella pumilio","1004","Keith 1991","repr2","Facultative",NA,NA,NA,"fruit_production, facultative pulse in first 2-3 postfire reproductive seasons",NA
"Burchardia umbellata","3533","Keith 1991","germ1","Non-canopy",NA,NA,NA,"propagule_storage, no storage",NA
"Burchardia umbellata","3533","Keith 1991","repr2","Facultative",NA,NA,NA,"fruit_production, facultative pulse in first 2-3 postfire reproductive seasons",NA
"Caesia parviflora","3535","Keith 1991","germ1","Non-canopy",NA,NA,NA,"propagule_storage, no storage",NA
"Caesia parviflora","3535","Keith 1991","repr2","Facultative",NA,NA,NA,"fruit_production, facultative pulse in first 2-3 postfire reproductive seasons",NA
"Callistemon citrinus","4004","Keith 1991","germ1","Canopy",NA,NA,NA,"propagule_storage, canopy",NA
"Callistemon citrinus","4004","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Cassytha glabella","3467","Keith 1991","surv1","None",NA,NA,NA,"vegetative_recovery, obligate seeder",NA
"Cassytha glabella","3467","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Cassytha glabella","3467","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Chorizandra cymbaria","2344","Keith 1991","repr2","Exclusive",NA,NA,NA,"fruit_production, exclusive pulse in first 2-3 postfire reproductive seasons",NA
"Chorizandra sphaerocephala","2345","Keith 1991","repr2","Exclusive",NA,NA,NA,"fruit_production, exclusive pulse in first 2-3 postfire reproductive seasons",NA
"Comesperma defoliatum","5252","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Comesperma defoliatum","5252","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Comesperma retusum","5255","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Comesperma retusum","5255","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Conospermum ellipticum","9136","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Conospermum ellipticum","9136","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Conospermum taxifolium","5352","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Conospermum taxifolium","5352","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Corybas fordhamii","4408","Keith 1991","germ1","Non-canopy",NA,NA,NA,"propagule_storage, no storage",NA
"Corybas fordhamii","4408","Keith 1991","repr2","Facultative",NA,NA,NA,"fruit_production, facultative pulse in first 2-3 postfire reproductive seasons",NA
"Cryptandra ericoides","5556","Keith 1991","surv1","None",NA,NA,NA,"vegetative_recovery, obligate seeder",NA
"Cryptandra ericoides","5556","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Cryptandra ericoides","5556","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Cryptostylis subulata","4417","Keith 1991","germ1","Non-canopy",NA,NA,NA,"propagule_storage, no storage",NA
"Cryptostylis subulata","4417","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Cyathochaeta diandra","2347","Keith 1991","repr2","Exclusive",NA,NA,NA,"fruit_production, exclusive pulse in first 2-3 postfire reproductive seasons",NA
"Dampiera stricta","3174","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Dampiera stricta","3174","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Darwinia grandiflora","4029","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Darwinia grandiflora","4029","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Deyeuxia decipiens","4881","Keith 1991","repr2","Exclusive",NA,NA,NA,"fruit_production, exclusive pulse in first 2-3 postfire reproductive seasons",NA
"Deyeuxia quadriseta","4891","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Deyeuxia quadriseta","4891","Keith 1991","repr2","Facultative",NA,NA,NA,"fruit_production, facultative pulse in first 2-3 postfire reproductive seasons",NA
"Dillwynia floribunda","2843","Keith 1991","surv1","None",NA,NA,NA,"vegetative_recovery, obligate seeder",NA
"Dillwynia floribunda","2843","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Dillwynia floribunda","2843","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Drosera binata","2557","Keith 1991","germ1","Non-canopy",NA,NA,NA,"propagule_storage, no storage",NA
"Drosera binata","2557","Keith 1991","repr2","Exclusive",NA,NA,NA,"fruit_production, exclusive pulse in first 2-3 postfire reproductive seasons",NA
"Drosera peltata","2559","Keith 1991","germ1","Non-canopy",NA,NA,NA,"propagule_storage, no storage",NA
"Drosera peltata","2559","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Drosera pygmaea","2560","Keith 1991","germ1","Non-canopy",NA,NA,NA,"propagule_storage, no storage",NA
"Drosera pygmaea","2560","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Eleocharis sphacelata","6988","Keith 1991","repr2","Facultative",NA,NA,NA,"fruit_production, facultative pulse in first 2-3 postfire reproductive seasons",NA
"Empodisma minus","5532","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Entolasia stricta","4947","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Epacris microphylla","2599","Keith 1991","surv1","None",NA,NA,NA,"vegetative_recovery, obligate seeder",NA
"Epacris microphylla","2599","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Epacris microphylla","2599","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Epacris obtusifolia","2602","Keith 1991","surv1","None",NA,NA,NA,"vegetative_recovery, obligate seeder",NA
"Epacris obtusifolia","2602","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Epacris obtusifolia","2602","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Epacris paludosa","2603","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Epacris paludosa","2603","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Eriachne glabrata","4979","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Eucalyptus haemastoma","4104","Keith 1991","germ1","Canopy",NA,NA,NA,"propagule_storage, canopy",NA
"Eucalyptus haemastoma","4104","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Gahnia sieberiana","2442","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Gahnia sieberiana","2442","Keith 1991","repr2","Facultative",NA,NA,NA,"fruit_production, facultative pulse in first 2-3 postfire reproductive seasons",NA
"Gleichenia dicarpa","7138","Keith 1991","germ1","Non-canopy",NA,NA,NA,"propagule_storage, no storage",NA
"Gleichenia dicarpa","7138","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Gleichenia microphylla","6708","Keith 1991","germ1","Non-canopy",NA,NA,NA,"propagule_storage, no storage",NA
"Gleichenia microphylla","6708","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Glossodia minor","4466","Keith 1991","germ1","Non-canopy",NA,NA,NA,"propagule_storage, no storage",NA
"Glossodia minor","4466","Keith 1991","repr2","Facultative",NA,NA,NA,"fruit_production, facultative pulse in first 2-3 postfire reproductive seasons",NA
"Gonocarpus salsoloides","3246","Keith 1991","surv1","None",NA,NA,NA,"vegetative_recovery, obligate seeder",NA
"Gonocarpus salsoloides","3246","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Gonocarpus salsoloides","3246","Keith 1991","repr2","Facultative",NA,NA,NA,"fruit_production, facultative pulse in first 2-3 postfire reproductive seasons",NA
"Gonocarpus tetragynus","3247","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Gonocarpus tetragynus","3247","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Gonocarpus teucrioides","3248","Keith 1991","surv1","None",NA,NA,NA,"vegetative_recovery, obligate seeder",NA
"Gonocarpus teucrioides","3248","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Gonocarpus teucrioides","3248","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Goodenia bellidifolia","3175","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Goodenia bellidifolia","3175","Keith 1991","repr2","Facultative",NA,NA,NA,"fruit_production, facultative pulse in first 2-3 postfire reproductive seasons",NA
"Goodenia dimorpha","3179","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Goodenia dimorpha","3179","Keith 1991","repr2","Facultative",NA,NA,NA,"fruit_production, facultative pulse in first 2-3 postfire reproductive seasons",NA
"Grevillea oleoides","5388","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Grevillea oleoides","5388","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Gymnoschoenus sphaerocephalus","2445","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Haemodorum corymbosum","6435","Keith 1991","germ1","Non-canopy",NA,NA,NA,"propagule_storage, no storage",NA
"Haemodorum corymbosum","6435","Keith 1991","repr2","Facultative",NA,NA,NA,"fruit_production, facultative pulse in first 2-3 postfire reproductive seasons",NA
"Hakea dactyloides","5409","Keith 1991","germ1","Canopy",NA,NA,NA,"propagule_storage, canopy",NA
"Hakea dactyloides","5409","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Hakea teretifolia","5427","Keith 1991","germ1","Canopy",NA,NA,NA,"propagule_storage, canopy",NA
"Hakea teretifolia","5427","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Hakea teretifolia","5427","Keith 1991","surv1","None",NA,NA,NA,"vegetative_recovery, obligate seeder",NA
"Hemarthria uncinata","5001","Keith 1991","repr2","Facultative",NA,NA,NA,"fruit_production, facultative pulse in first 2-3 postfire reproductive seasons",NA
"Hibbertia riparia","2545","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Hibbertia riparia","2545","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Hibbertia serpyllifolia","2550","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Hibbertia serpyllifolia","2550","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Hypericum gramineum","7240","Keith 1991","repr2","Facultative",NA,NA,NA,"fruit_production, facultative pulse in first 2-3 postfire reproductive seasons",NA
"Hypoxis hygrometrica","3553","Keith 1991","repr2","Facultative",NA,NA,NA,"fruit_production, facultative pulse in first 2-3 postfire reproductive seasons",NA
"Hypolaena fastigiata","5533","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Isopogon anemonifolius","5433","Keith 1991","germ1","Canopy",NA,NA,NA,"propagule_storage, canopy",NA
"Isopogon anemonifolius","5433","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Juncus planifolius","3340","Keith 1991","germ1","Non-canopy",NA,NA,NA,"propagule_storage, no storage",NA
"Juncus planifolius","3340","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Kunzea capitata","4207","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Kunzea capitata","4207","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Lambertia formosa","5440","Keith 1991","germ1","Canopy",NA,NA,NA,"propagule_storage, canopy",NA
"Lambertia formosa","5440","Keith 1991","repr2","Facultative",NA,NA,NA,"fruit_production, facultative pulse in first 2-3 postfire reproductive seasons",NA
"Lepidosperma filiforme","2465","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Lepidosperma forsythii","2467","Keith 1991","repr2","Facultative",NA,NA,NA,"fruit_production, facultative pulse in first 2-3 postfire reproductive seasons",NA
"Lepidosperma limicola","2469","Keith 1991","repr2","Facultative",NA,NA,NA,"fruit_production, facultative pulse in first 2-3 postfire reproductive seasons",NA
"Lepidosperma neesii","2471","Keith 1991","repr2","Facultative",NA,NA,NA,"fruit_production, facultative pulse in first 2-3 postfire reproductive seasons",NA
"Leptomeria acida","5865","Keith 1991","surv1","None",NA,NA,NA,"vegetative_recovery, obligate seeder",NA
"Leptomeria acida","5865","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Leptospermum arachnoides","4213","Keith 1991","germ1","Canopy",NA,NA,NA,"propagule_storage, canopy",NA
"Leptospermum arachnoides","4213","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Leptospermum continentale","7970","Keith 1991","germ1","Canopy",NA,NA,NA,"propagule_storage, canopy",NA
"Leptospermum continentale","7970","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Leptospermum grandifolium","7766","Keith 1991","germ1","Canopy",NA,NA,NA,"propagule_storage, canopy",NA
"Leptospermum grandifolium","7766","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Leptospermum juniperinum","4221","Keith 1991","germ1","Canopy",NA,NA,NA,"propagule_storage, canopy",NA
"Leptospermum juniperinum","4221","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Leptospermum polygalifolium","7245","Keith 1991","germ1","Canopy",NA,NA,NA,"propagule_storage, canopy",NA
"Leptospermum polygalifolium","7245","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Leptospermum trinervium","8486","Keith 1991","germ1","Non-canopy",NA,NA,NA,"propagule_storage, no storage",NA
"Leptospermum trinervium","8486","Keith 1991","repr2","Facultative",NA,NA,NA,"fruit_production, facultative pulse in first 2-3 postfire reproductive seasons",NA
"Leptocarpus tenax","5534","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Leptocarpus tenax","5534","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Lepyrodia anarthria","5535","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Lepyrodia anarthria","5535","Keith 1991","repr2","Facultative",NA,NA,NA,"fruit_production, facultative pulse in first 2-3 postfire reproductive seasons",NA
"Lepyrodia scariosa","5541","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Lepyrodia scariosa","5541","Keith 1991","repr2","Facultative",NA,NA,NA,"fruit_production, facultative pulse in first 2-3 postfire reproductive seasons",NA
"Leucopogon esquamatus","2617","Keith 1991","surv1","None",NA,NA,NA,"vegetative_recovery, obligate seeder",NA
"Leucopogon esquamatus","2617","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Leucopogon esquamatus","2617","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Leucopogon microphyllus","2629","Keith 1991","surv1","None",NA,NA,NA,"vegetative_recovery, obligate seeder",NA
"Leucopogon microphyllus","2629","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Leucopogon microphyllus","2629","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Lindsaea linearis","6406","Keith 1991","germ1","Non-canopy",NA,NA,NA,"propagule_storage, no storage",NA
"Lindsaea linearis","6406","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Lomandra cylindrica","6298","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Lomandra cylindrica","6298","Keith 1991","repr2","Facultative",NA,NA,NA,"fruit_production, facultative pulse in first 2-3 postfire reproductive seasons",NA
"Lomandra obliqua","6312","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Lomandra obliqua","6312","Keith 1991","repr2","Facultative",NA,NA,NA,"fruit_production, facultative pulse in first 2-3 postfire reproductive seasons",NA
"Lomatia silaifolia","5445","Keith 1991","germ1","Non-canopy",NA,NA,NA,"propagule_storage, no storage",NA
"Lomatia silaifolia","5445","Keith 1991","repr2","Exclusive",NA,NA,NA,"fruit_production, exclusive pulse in first 2-3 postfire reproductive seasons",NA
